hero,role,data_tier,map,map_name,update_date,win_rate,pick_rate,ban_rate,win_rate_z,pick_rate_log,pick_rate_z,total_score,rank
마우가,Tank,All,all-maps,전체 전장,2026-05-18,48.0,12.2,22.8,-0.5926102311992465,2.580216829592325,0.6886012078466578,0.21683932157686456,A
메르시,Support,All,all-maps,전체 전장,2026-05-18,47.2,6.8,1.1,-0.9302987428323366,2.0541237336955462,-0.19169180709580885,-0.6514482715891565,C
메이,Damage,All,all-maps,전체 전장,2026-05-18,49.0,5.5,0.6,-0.17049959165788225,1.8718021769015913,-0.4967640351309865,-0.4118348197470406,B
모이라,Support,All,all-maps,전체 전장,2026-05-18,47.8,14.0,1.6,-0.6770323591075205,2.70805020110221,0.9025002779815298,-0.15825832437302897,B
미즈키,Support,All,all-maps,전체 전장,2026-05-18,49.9,8.5,4.6,0.20939998392934492,2.2512917986064953,0.1382225591343183,0.19326239755695354,A
바스티온,Damage,All,all-maps,전체 전장,2026-05-18,47.3,7.8,1.9,-0.8880876788782026,2.174751721484161,0.010150748689635466,-0.5119087033832581,B
바티스트,Support,All,all-maps,전체 전장,2026-05-18,46.5,6.6,0.1,-1.2257761905112927,2.028148247292285,-0.23515567198752782,-0.9281824328663838,C
벤데타,Damage,All,all-maps,전체 전장,2026-05-18,47.8,2.2,5.0,-0.6770323591075205,1.1631508098056809,-1.6825253639706932,-0.783806018978245,C
벤처,Damage,All,all-maps,전체 전장,2026-05-18,52.0,2.7,0.6,1.0958323269662102,1.308332819650179,-1.4395974294317169,-0.0615188787252135,A
브리기테,Support,All,all-maps,전체 전장,2026-05-18,49.2,4.2,0.2,-0.08607746374960822,1.6486586255873816,-0.8701422662528319,-0.533225751207136,C
소전,Damage,All,all-maps,전체 전장,2026-05-18,44.7,10.7,0.4,-1.9855753416857471,2.4595888418037104,0.48675865206121344,-1.0482613770096285,C
솔저: 76,Damage,All,all-maps,전체 전장,2026-05-18,48.0,14.9,0.3,-0.5926102311992465,2.766319109226186,0.9999995860126019,-0.2110959378281227,B
솜브라,Damage,All,all-maps,전체 전장,2026-05-18,47.3,2.8,48.5,-0.8880876788782026,1.33500106673234,-1.3949743925390368,-0.4246548568732342,B
시그마,Tank,All,all-maps,전체 전장,2026-05-18,53.1,11.4,5.5,1.5601540304617116,2.517696472610991,0.5839881004486925,1.029094856556389,S
시메트라,Damage,All,all-maps,전체 전장,2026-05-18,52.8,3.3,4.0,1.4335208385993006,1.4586150226995167,-1.188135521555903,0.3870927584448299,A
시에라,Damage,All,all-maps,전체 전장,2026-05-18,51.3,18.7,21.5,0.8003548792872542,2.9806186357439426,1.3585794224909578,1.1042426193031643,S
아나,Support,All,all-maps,전체 전장,2026-05-18,50.1,48.8,13.3,0.29382211183761897,3.9080149840306073,2.910359010262013,1.2352301176036673,S
안란,Damage,All,all-maps,전체 전장,2026-05-18,52.3,10.7,8.7,1.2224655188286184,2.4595888418037104,0.48675865206121344,0.9028697295993331,S
애쉬,Damage,All,all-maps,전체 전장,2026-05-18,50.2,7.9,0.3,0.336033175791756,2.186051276738094,0.02905789580784339,-0.03805674139404899,A
에코,Damage,All,all-maps,전체 전장,2026-05-18,50.1,4.6,0.9,0.29382211183761897,1.7227665977411035,-0.7461400112388793,-0.2236697502847016,B
엠레,Damage,All,all-maps,전체 전장,2026-05-18,48.7,13.8,2.4,-0.2971327835202903,2.6946271807700692,0.8800400116713012,0.07305976551439415,A
오리사,Tank,All,all-maps,전체 전장,2026-05-18,47.2,11.1,8.1,-0.9302987428323366,2.4932054526026954,0.5430081407984543,-0.16808770615957055,B
우양,Support,All,all-maps,전체 전장,2026-05-18,52.7,12.3,0.5,1.3913097746451666,2.5877640352277083,0.7012296807442867,0.7168946216754879,S
위도우메이커,Damage,All,all-maps,전체 전장,2026-05-18,48.7,4.0,1.3,-0.2971327835202903,1.6094379124341003,-0.9357689017270023,-0.5417749256639546,C
윈스턴,Tank,All,all-maps,전체 전장,2026-05-18,51.6,9.5,5.2,0.9269880711496653,2.3513752571634776,0.30568867903998875,0.6205484370141752,A
일리아리,Support,All,all-maps,전체 전장,2026-05-18,51.3,11.4,6.0,0.8003548792872542,2.517696472610991,0.5839881004486925,0.6624846772163213,S
자리야,Tank,All,all-maps,전체 전장,2026-05-18,49.6,7.4,33.0,0.08276679206693686,2.128231705849268,-0.0676895520818566,0.39160126322381833,A
정커퀸,Tank,All,all-maps,전체 전장,2026-05-18,50.3,2.8,0.2,0.37824423974589,1.33500106673234,-1.3949743925390368,-0.4585145373452484,B
정크랫,Damage,All,all-maps,전체 전장,2026-05-18,48.1,5.0,0.4,-0.5503991672451094,1.791759469228055,-0.630696673691825,-0.6659098875152214,C
제트팩 캣,Support,All,all-maps,전체 전장,2026-05-18,46.2,3.3,33.7,-1.352409382373701,1.4586150226995167,-1.188135521555903,-0.65846612591389,C
젠야타,Support,All,all-maps,전체 전장,2026-05-18,52.4,12.8,1.2,1.2646765827827555,2.624668592163159,0.7629807737413292,0.7407833573178497,S
주노,Support,All,all-maps,전체 전장,2026-05-18,49.1,6.9,0.1,-0.12828852770374524,2.066862759472976,-0.17037604474023574,-0.3600047132884225,B
캐서디,Damage,All,all-maps,전체 전장,2026-05-18,46.9,22.0,2.2,-1.0569319346947477,3.1354942159291497,1.617727266257661,-0.09640513103032677,A
키리코,Support,All,all-maps,전체 전장,2026-05-18,49.7,52.5,2.5,0.12497785602107388,3.979681653901961,3.0302763203046417,0.9343841617214635,S
토르비욘,Damage,All,all-maps,전체 전장,2026-05-18,48.4,3.5,0.3,-0.4237659753827014,1.5040773967762742,-1.1120649350863114,-0.7602931662495241,C
트레이서,Damage,All,all-maps,전체 전장,2026-05-18,50.6,11.5,6.6,0.5048774316083011,2.5257286443082556,0.5974280499463528,0.5335252675933138,A
파라,Damage,All,all-maps,전체 전장,2026-05-18,53.6,5.5,36.7,1.7712093502323938,1.8718021769015913,-0.4967640351309865,1.1256243706465863,S
프레야,Damage,All,all-maps,전체 전장,2026-05-18,48.2,6.3,7.6,-0.5081881032909724,1.9878743481543455,-0.30254456640970756,-0.220832238563046,B
한조,Damage,All,all-maps,전체 전장,2026-05-18,48.8,6.1,0.3,-0.2549217195661563,1.9600947840472698,-0.3490271308689895,-0.446959697076055,B
해저드,Tank,All,all-maps,전체 전장,2026-05-18,52.9,5.9,4.6,1.4757319025534374,1.9315214116032138,-0.39683794681018014,0.6659102050856502,S
D.VA,Tank,Bronze,all-maps,전체 전장,2026-05-18,47.1,8.1,11.5,-0.9008588025149582,2.2082744135228043,0.07878855916547488,-0.22640293200735379,B
겐지,Damage,Bronze,all-maps,전체 전장,2026-05-18,52.7,7.8,3.5,1.0889731696294596,2.174751721484161,0.02636464011906698,0.5753635756963973,S
도미나,Tank,Bronze,all-maps,전체 전장,2026-05-18,52.7,7.2,9.6,1.0889731696294596,2.1041341542702074,-0.08406949872070832,0.6910231274011142,S
둠피스트,Tank,Bronze,all-maps,전체 전장,2026-05-18,50.9,3.0,39.3,0.4493843214401811,1.3862943611198906,-1.2066516338613495,0.2663796210258864,A
라마트라,Tank,Bronze,all-maps,전체 전장,2026-05-18,50.4,10.0,4.0,0.27172075249871525,2.3978952727983707,0.37532406904378285,0.2897223449990648,A
라이프위버,Support,Bronze,all-maps,전체 전장,2026-05-18,47.3,5.9,0.4,-0.8297933749383734,1.9315214116032138,-0.35400714088624874,-0.7009002253052282,C
라인하르트,Tank,Bronze,all-maps,전체 전장,2026-05-18,51.4,7.8,1.5,0.6270478903816469,2.174751721484161,0.02636464011906698,0.24232455354127969,A
레킹볼,Tank,Bronze,all-maps,전체 전장,2026-05-18,52.9,2.1,8.1,1.1600385972060443,1.1314021114911006,-1.6052607504768317,0.243701143964369,A
로드호그,Tank,Bronze,all-maps,전체 전장,2026-05-18,43.5,4.4,2.2,-2.1800364988935126,1.6863989535702288,-0.7373379271358895,-1.3474581230350993,C
루시우,Support,Bronze,all-maps,전체 전장,2026-05-18,44.9,7.3,0.3,-1.6825785058574088,2.1162555148025524,-0.06511370535699341,-1.0534945207961601,C
리퍼,Damage,Bronze,all-maps,전체 전장,2026-05-18,53.2,15.4,4.5,1.2666367385709254,2.797281334830153,0.9998974941160352,0.9911041503348228,S
마우가,Tank,Bronze,all-maps,전체 전장,2026-05-18,49.6,12.2,15.1,-0.01254095780762905,2.580216829592325,0.6604446829480397,0.4362051273017147,S
메르시,Support,Bronze,all-maps,전체 전장,2026-05-18,45.3,8.4,0.6,-1.5404476507042366,2.2407096892759584,0.12951193986446963,-0.8879822705621898,C
메이,Damage,Bronze,all-maps,전체 전장,2026-05-18,50.2,5.3,0.6,0.20065532492213045,1.840549633397487,-0.4962718829501384,-0.20516592959338864,B
모이라,Support,Bronze,all-maps,전체 전장,2026-05-18,49.8,24.0,2.6,0.05852446976895576,3.2188758248682006,1.6592012096615691,0.5112385748868218,S
미즈키,Support,Bronze,all-maps,전체 전장,2026-05-18,51.8,11.5,1.2,0.769178745534819,2.5257286443082556,0.5752342168248262,0.4558510171654963,S
바스티온,Damage,Bronze,all-maps,전체 전장,2026-05-18,47.0,13.1,1.3,-0.9363915163032518,2.6461747973841225,0.7635919826934423,-0.33270718878723005,B
바티스트,Support,Bronze,all-maps,전체 전장,2026-05-18,44.7,5.5,0.1,-1.7536439334339937,1.8718021769015913,-0.4473980989245337,-1.2327235487655543,C
벤데타,Damage,Bronze,all-maps,전체 전장,2026-05-18,49.5,2.7,6.5,-0.04807367159592272,1.308332819650179,-1.3285705279057176,-0.3109292439964615,B
벤처,Damage,Bronze,all-maps,전체 전장,2026-05-18,55.2,2.8,0.3,1.9772910143367888,1.33500106673234,-1.286865821597131,0.40991460442889727,A
브리기테,Support,Bronze,all-maps,전체 전장,2026-05-18,49.8,3.0,0.2,0.05852446976895576,1.3862943611198906,-1.2066516338613495,-0.5393048120285329,C
소전,Damage,Bronze,all-maps,전체 전장,2026-05-18,43.4,12.6,0.3,-2.2155692126818063,2.6100697927420065,0.7071297559025096,-1.088316835830508,C
솔저: 76,Damage,Bronze,all-maps,전체 전장,2026-05-18,47.3,18.7,0.3,-0.8297933749383734,2.9806186357439426,1.2866065630121741,-0.22158587482589223,B
솜브라,Damage,Bronze,all-maps,전체 전장,2026-05-18,46.7,2.2,63.9,-1.0429896576681303,1.1631508098056809,-1.5556110627860653,-0.501745780330485,C
시그마,Tank,Bronze,all-maps,전체 전장,2026-05-18,52.9,13.6,5.5,1.1600385972060443,2.681021528714291,0.8180864791431554,0.9122727712713576,S
시메트라,Damage,Bronze,all-maps,전체 전장,2026-05-18,52.5,3.1,2.7,1.0179077420528722,1.410986973710262,-1.168036491557452,0.1475170694634062,A
시에라,Damage,Bronze,all-maps,전체 전장,2026-05-18,52.1,27.3,24.4,0.8757768868997001,3.342861804649192,1.8530946761956875,1.3173368818107158,S
아나,Support,Bronze,all-maps,전체 전장,2026-05-18,49.4,28.6,8.6,-0.08360638538421639,3.3877743613300146,1.9233304506045124,0.6897449809001485,S
안란,Damage,Bronze,all-maps,전체 전장,2026-05-18,52.7,12.6,8.4,1.0889731696294596,2.6100697927420065,0.7071297559025096,0.9075183665897376,S
애쉬,Damage,Bronze,all-maps,전체 전장,2026-05-18,49.3,7.7,0.3,-0.11913909917251006,2.1633230256605382,0.008492059242418972,-0.24969308807388713,B
에코,Damage,Bronze,all-maps,전체 전장,2026-05-18,49.3,4.2,1.1,-0.11913909917251006,1.6486586255873816,-0.7963575278492496,-0.4078642013745541,C
엠레,Damage,Bronze,all-maps,전체 전장,2026-05-18,48.3,14.4,1.0,-0.4744662370554417,2.7343675094195836,0.9015107271337914,-0.08464030581492157,B
오리사,Tank,Bronze,all-maps,전체 전장,2026-05-18,44.4,13.6,5.2,-1.8602420747988746,2.681021528714291,0.8180864791431554,-0.6060736092668532,C
우양,Support,Bronze,all-maps,전체 전장,2026-05-18,51.7,12.8,0.3,0.7336460317465279,2.624668592163159,0.7299598519504948,0.3931398151980545,A
위도우메이커,Damage,Bronze,all-maps,전체 전장,2026-05-18,46.7,3.5,1.5,-1.0429896576681303,1.5040773967762742,-1.0224585410401466,-0.907341174831373,C
윈스턴,Tank,Bronze,all-maps,전체 전장,2026-05-18,51.7,6.3,7.5,0.7336460317465279,1.9878743481543455,-0.2658805136935882,0.4204737308772515,A
일리아리,Support,Bronze,all-maps,전체 전장,2026-05-18,50.5,11.1,1.1,0.30725346628700895,2.4932054526026954,0.5243733501874553,0.2015513447662169,A
자리야,Tank,Bronze,all-maps,전체 전장,2026-05-18,50.6,5.1,38.7,0.3427861800753026,1.8082887711792655,-0.5467225098671468,0.4084543042384978,A
정커퀸,Tank,Bronze,all-maps,전체 전장,2026-05-18,46.7,2.2,0.3,-1.0429896576681303,1.1631508098056809,-1.5556110627860653,-1.1808493039302426,C
정크랫,Damage,Bronze,all-maps,전체 전장,2026-05-18,48.1,8.0,0.8,-0.5455316646320265,2.1972245773362196,0.06150845179659694,-0.39047085139499726,B
제트팩 캣,Support,Bronze,all-maps,전체 전장,2026-05-18,49.8,3.0,44.7,0.05852446976895576,1.3862943611198906,-1.2066516338613495,0.09278717837964068,A
젠야타,Support,Bronze,all-maps,전체 전장,2026-05-18,54.0,10.5,0.9,1.5508984488772697,2.4423470353692043,0.4448392380462373,0.7821328790873112,S
주노,Support,Bronze,all-maps,전체 전장,2026-05-18,49.7,13.6,0.3,0.02299175598066462,2.681021528714291,0.8180864791431554,0.06425066547292116,B
캐서디,Damage,Bronze,all-maps,전체 전장,2026-05-18,48.3,13.3,0.6,-0.4744662370554417,2.6602595372658615,0.7856181750558824,-0.15815969318036852,B
키리코,Support,Bronze,all-maps,전체 전장,2026-05-18,49.9,54.4,1.2,0.09405718355724943,4.014579593753238,2.9035496622519843,0.8167848698048589,S
토르비욘,Damage,Bronze,all-maps,전체 전장,2026-05-18,49.7,4.3,0.3,0.02299175598066462,1.667706820558076,-0.7665693166288391,-0.4111460732586772,C
트레이서,Damage,Bronze,all-maps,전체 전장,2026-05-18,49.6,5.3,11.0,-0.01254095780762905,1.840549633397487,-0.4962718829501384,0.03814861636412112,B
파라,Damage,Bronze,all-maps,전체 전장,2026-05-18,53.7,5.3,42.8,1.4443003075123912,1.840549633397487,-0.4962718829501384,0.9914145432856569,S
프레야,Damage,Bronze,all-maps,전체 전장,2026-05-18,50.5,5.3,1.3,0.30725346628700895,1.840549633397487,-0.4962718829501384,-0.08884385718517389,B
한조,Damage,Bronze,all-maps,전체 전장,2026-05-18,50.0,4.9,0.3,0.1295898973455431,1.7749523509116738,-0.5988551308210569,-0.3075327468339033,B
해저드,Tank,Bronze,all-maps,전체 전장,2026-05-18,52.0,4.2,2.2,0.8402441731114064,1.6486586255873816,-0.7963575278492496,0.14497633275335226,A
D.VA,Tank,Silver,all-maps,전체 전장,2026-05-18,46.6,7.2,12.2,-1.2112468459160464,2.1041341542702074,-0.09849438265296002,-0.42892636606813805,B
겐지,Damage,Silver,all-maps,전체 전장,2026-05-18,52.1,11.5,2.7,1.0659296975119064,2.5257286443082556,0.5826287879761046,0.6888902243111704,S
도미나,Tank,Silver,all-maps,전체 전장,2026-05-18,51.4,5.7,8.1,0.7761072283483476,1.9021075263969205,-0.42488626058317863,0.40100363895642344,A
둠피스트,Tank,Silver,all-maps,전체 전장,2026-05-18,52.4,4.0,43.9,1.19013932715343,1.6094379124341003,-0.8977198960302406,0.7486718960656364,S
라마트라,Tank,Silver,all-maps,전체 전장,2026-05-18,49.5,7.8,2.7,-0.01055375938130819,2.174751721484161,0.015594540279923255,-0.019461778444291273,A
라이프위버,Support,Silver,all-maps,전체 전장,2026-05-18,48.8,6.5,0.5,-0.30037622854486695,2.0149030205422647,-0.2426551678617928,-0.4016449779560901,B
라인하르트,Tank,Silver,all-maps,전체 전장,2026-05-18,50.0,7.9,0.8,0.19646229002123297,2.186051276738094,0.033849970754270105,-0.03800538841834161,A
레킹볼,Tank,Silver,all-maps,전체 전장,2026-05-18,50.8,2.0,7.6,0.5276879690652976,1.0986122886681098,-1.7230038518681374,-0.12264327004074824,B
로드호그,Tank,Silver,all-maps,전체 전장,2026-05-18,43.6,5.4,2.6,-2.4533431423312932,1.8562979903656263,-0.4988956159328313,-1.4000528155900906,C
루시우,Support,Silver,all-maps,전체 전장,2026-05-18,46.7,7.1,0.2,-1.1698436360355375,2.0918640616783932,-0.11831780199910578,-0.8385712774312494,C
리퍼,Damage,Silver,all-maps,전체 전장,2026-05-18,53.4,16.8,4.8,1.6041714259585123,2.8791984572980396,1.1536905201243033,1.2088903065466305,S
마우가,Tank,Silver,all-maps,전체 전장,2026-05-18,48.3,12.6,18.8,-0.5073922779474082,2.6100697927420065,0.7188893696324458,0.2399786377603127,A
메르시,Support,Silver,all-maps,전체 전장,2026-05-18,45.7,8.0,0.9,-1.5838757348406198,2.1972245773362196,0.051901425670343504,-0.9131896969338994,C
메이,Damage,Silver,all-maps,전체 전장,2026-05-18,49.6,6.0,0.6,0.03084945049920063,1.9459101490553132,-0.35411925121296506,-0.25804879807590353,B
모이라,Support,Silver,all-maps,전체 전장,2026-05-18,48.3,19.3,2.3,-0.5073922779474082,3.0106208860477417,1.366015072453464,0.11699582442681938,A
미즈키,Support,Silver,all-maps,전체 전장,2026-05-18,50.8,9.8,2.2,0.5276879690652976,2.379546134130174,0.3464580192024791,0.3232226073424227,A
바스티온,Damage,Silver,all-maps,전체 전장,2026-05-18,47.2,9.9,1.8,-0.9628275866329963,2.388762789235098,0.36134834034280955,-0.44120157294099316,C
바티스트,Support,Silver,all-maps,전체 전장,2026-05-18,46.7,6.0,0.1,-1.1698436360355375,1.9459101490553132,-0.35411925121296506,-0.9247117108863283,C
벤데타,Damage,Silver,all-maps,전체 전장,2026-05-18,47.5,2.7,6.3,-0.8386179569914728,1.308332819650179,-1.3841817932695386,-0.7331558539999207,C
벤처,Damage,Silver,all-maps,전체 전장,2026-05-18,52.7,2.5,0.6,1.3143489567949564,1.252762968495368,-1.4739598005829977,0.047748790260964596,A
브리기테,Support,Silver,all-maps,전체 전장,2026-05-18,49.2,3.4,0.1,-0.1347633890228317,1.4816045409242156,-1.1042460090901098,-0.6322096147431189,C
소전,Damage,Silver,all-maps,전체 전장,2026-05-18,43.6,10.3,0.4,-2.4533431423312932,2.424802725718295,0.419574043919936,-1.291670604727648,C
솔저: 76,Damage,Silver,all-maps,전체 전장,2026-05-18,47.4,18.5,0.3,-0.8800211668719816,2.970414465569701,1.3010580456356398,-0.253680663043661,B
솜브라,Damage,Silver,all-maps,전체 전장,2026-05-18,48.8,2.6,61.6,-0.30037622854486695,1.2809338454620642,-1.4284472583360017,-0.09698600270635188,A
시그마,Tank,Silver,all-maps,전체 전장,2026-05-18,52.8,12.3,5.3,1.3557521666754622,2.5877640352277083,0.6828524463793674,0.958064723841223,S
시메트라,Damage,Silver,all-maps,전체 전장,2026-05-18,53.7,3.1,4.6,1.7283810556000387,1.410986973710262,-1.218334932022993,0.553176731476428,S
시에라,Damage,Silver,all-maps,전체 전장,2026-05-18,52.0,23.7,26.3,1.0245264876313975,3.2068032436339315,1.6829650150595243,1.3520102104599137,S
아나,Support,Silver,all-maps,전체 전장,2026-05-18,49.5,40.3,11.6,-0.01055375938130819,3.720862499966987,2.513473190185794,0.9467769489654103,S
안란,Damage,Silver,all-maps,전체 전장,2026-05-18,53.0,12.4,11.0,1.4385585864364798,2.5952547069568657,0.6949542887868541,1.1171421615611106,S
애쉬,Damage,Silver,all-maps,전체 전장,2026-05-18,49.5,7.5,0.3,-0.01055375938130819,2.1400661634962708,-0.04044304510127544,-0.22139728651939877,B
에코,Damage,Silver,all-maps,전체 전장,2026-05-18,49.0,3.8,0.9,-0.21756980878384935,1.5686159179138452,-0.9636714371344166,-0.5347085927469423,C
엠레,Damage,Silver,all-maps,전체 전장,2026-05-18,47.8,13.6,1.6,-0.7144083273499493,2.681021528714291,0.8335181717373243,-0.18845724044149495,B
오리사,Tank,Silver,all-maps,전체 전장,2026-05-18,46.9,12.8,6.2,-1.0870372162745228,2.624668592163159,0.742475020735751,-0.22180969655048627,B
우양,Support,Silver,all-maps,전체 전장,2026-05-18,52.9,11.1,0.4,1.397155376555971,2.4932054526026954,0.5300846964926774,0.6667318504878064,S
위도우메이커,Damage,Silver,all-maps,전체 전장,2026-05-18,49.1,3.4,1.3,-0.17616659890334052,1.4816045409242156,-1.1042460090901098,-0.5223648112522946,C
윈스턴,Tank,Silver,all-maps,전체 전장,2026-05-18,51.5,7.8,6.4,0.8175104382288564,2.174751721484161,0.015594540279923255,0.5172492853714354,A
일리아리,Support,Silver,all-maps,전체 전장,2026-05-18,50.4,11.1,2.3,0.3620751295432653,2.4932054526026954,0.5300846964926774,0.30095041538392014,A
자리야,Tank,Silver,all-maps,전체 전장,2026-05-18,50.3,7.2,40.2,0.3206719196627565,2.1041341542702074,-0.09849438265296002,0.5384849312705529,S
정커퀸,Tank,Silver,all-maps,전체 전장,2026-05-18,50.3,2.4,0.2,0.3206719196627565,1.2237754316221157,-1.5207917291076205,-0.5140556777146568,C
정크랫,Damage,Silver,all-maps,전체 전장,2026-05-18,47.5,6.7,0.6,-0.8386179569914728,2.0412203288596382,-0.20013722963652236,-0.6465878953483074,C
제트팩 캣,Support,Silver,all-maps,전체 전장,2026-05-18,48.4,3.2,33.2,-0.4659890680668993,1.4350845252893227,-1.1794032070508618,-0.21207567001444771,B
젠야타,Support,Silver,all-maps,전체 전장,2026-05-18,52.7,11.9,1.1,1.3143489567949564,2.5572273113676265,0.6335176693182961,0.7281211266134945,S
주노,Support,Silver,all-maps,전체 전장,2026-05-18,48.7,9.4,0.2,-0.34177943842537284,2.341805806147327,0.2854851828308803,-0.30339828317717127,B
캐서디,Damage,Silver,all-maps,전체 전장,2026-05-18,47.7,17.2,1.0,-0.7558115372304551,2.9014215940827497,1.1895939622844678,-0.1487715224028714,B
키리코,Support,Silver,all-maps,전체 전장,2026-05-18,50.1,52.7,1.6,0.23786549990174177,3.983413001514819,2.937646736781177,0.9189182426975063,S
토르비욘,Damage,Silver,all-maps,전체 전장,2026-05-18,50.2,3.7,0.4,0.2792687097822506,1.547562508716013,-0.9976850809656831,-0.350542416136562,B
트레이서,Damage,Silver,all-maps,전체 전장,2026-05-18,49.7,7.0,8.1,0.07225266037970945,2.0794415416798357,-0.1383874812965198,0.13502598875810207,A
파라,Damage,Silver,all-maps,전체 전장,2026-05-18,53.0,5.5,35.6,1.4385585864364798,1.8718021769015913,-0.4738472319028409,0.9638687581451942,S
프레야,Damage,Silver,all-maps,전체 전장,2026-05-18,48.2,5.5,2.8,-0.548795487827914,1.8718021769015913,-0.4738472319028409,-0.4306952056888574,B
한조,Damage,Silver,all-maps,전체 전장,2026-05-18,47.8,5.7,0.3,-0.7144083273499493,1.9021075263969205,-0.42488626058317863,-0.6886575351482903,C
해저드,Tank,Silver,all-maps,전체 전장,2026-05-18,52.0,4.7,3.1,1.0245264876313975,1.7404661748405046,-0.6860321542758053,0.30575892444601505,A
D.VA,Tank,Gold,all-maps,전체 전장,2026-05-18,49.2,6.9,18.2,-0.07840786436069021,2.066862759472976,-0.1634563781537585,0.18167588512163496,A
겐지,Damage,Gold,all-maps,전체 전장,2026-05-18,53.1,15.0,1.7,1.5632052115700232,2.772588722239781,1.0092340419001014,1.0043055678960997,S
도미나,Tank,Gold,all-maps,전체 전장,2026-05-18,52.7,4.9,5.9,1.3948346396796942,1.7749523509116738,-0.6485179426904755,0.5901935190168887,A
둠피스트,Tank,Gold,all-maps,전체 전장,2026-05-18,52.3,5.5,42.7,1.2264640677893621,1.8718021769015913,-0.48758456470195943,0.8836064085108585,S
라마트라,Tank,Gold,all-maps,전체 전장,2026-05-18,48.3,6.4,2.0,-0.45724165111393433,2.0014800002101243,-0.27210157397967644,-0.37152093760698457,B
라이프위버,Support,Gold,all-maps,전체 전장,2026-05-18,47.6,7.0,0.6,-0.7518901519220094,2.0794415416798357,-0.1425544726434428,-0.5921325664330841,C
라인하르트,Tank,Gold,all-maps,전체 전장,2026-05-18,48.1,7.4,0.8,-0.5414269370590974,2.128231705849268,-0.061480853231690856,-0.44156493236674493,B
레킹볼,Tank,Gold,all-maps,전체 전장,2026-05-18,47.6,2.5,8.6,-0.7518901519220094,1.252762968495368,-1.5162293753443836,-0.684563131822348,C
로드호그,Tank,Gold,all-maps,전체 전장,2026-05-18,43.3,6.1,3.3,-2.561873799743055,1.9600947840472698,-0.34087054251211824,-1.3802387912233522,C
루시우,Support,Gold,all-maps,전체 전장,2026-05-18,46.3,5.2,0.2,-1.2990945105655827,1.824549292051046,-0.566103718463705,-1.0441255360983384,C
리퍼,Damage,Gold,all-maps,전체 전장,2026-05-18,52.4,16.2,4.2,1.2685567107619453,2.8449093838194073,1.1294078083205505,1.0099660831807284,S
마우가,Tank,Gold,all-maps,전체 전장,2026-05-18,48.4,12.4,22.6,-0.4151490081413513,2.5952547069568657,0.7145617302046963,0.3135237007291721,A
메르시,Support,Gold,all-maps,전체 전장,2026-05-18,48.1,7.0,1.3,-0.5414269370590974,2.0794415416798357,-0.1425544726434428,-0.4221541597532799,B
메이,Damage,Gold,all-maps,전체 전장,2026-05-18,48.6,6.0,0.6,-0.3309637221961853,1.9459101490553132,-0.36444086080084004,-0.4482352680173912,B
모이라,Support,Gold,all-maps,전체 전장,2026-05-18,47.5,14.8,2.0,-0.7939827948945924,2.760009940032921,0.9883321363897848,-0.16176139638647527,B
미즈키,Support,Gold,all-maps,전체 전장,2026-05-18,49.8,8.3,4.0,0.17414799347480187,2.2300144001592104,0.10764937130559223,0.1492367362845386,A
바스티온,Damage,Gold,all-maps,전체 전장,2026-05-18,47.4,7.6,1.9,-0.8360754378671754,2.151762203259462,-0.022380706222993398,-0.49207002403832745,C
바티스트,Support,Gold,all-maps,전체 전장,2026-05-18,46.2,6.5,0.1,-1.3411871535381625,2.0149030205422647,-0.2497968152175412,-0.9858036854115291,C
벤데타,Damage,Gold,all-maps,전체 전장,2026-05-18,48.1,2.4,5.9,-0.5414269370590974,1.2237754316221157,-1.5643973733856484,-0.6527010985610591,C
벤처,Damage,Gold,all-maps,전체 전장,2026-05-18,50.7,2.7,0.8,0.552981780228046,1.308332819650179,-1.4238900885232204,-0.30308334431063205,B
브리기테,Support,Gold,all-maps,전체 전장,2026-05-18,49.9,3.7,0.1,0.2162406364473849,1.547562508716013,-1.0263669997309386,-0.44006084577277466,B
소전,Damage,Gold,all-maps,전체 전장,2026-05-18,44.7,9.8,0.4,-1.972576798126899,2.379546134130174,0.3561231999207571,-1.0766962289675033,C
솔저: 76,Damage,Gold,all-maps,전체 전장,2026-05-18,48.0,15.6,0.2,-0.5835195800316804,2.8094026953624973,1.0704070692262828,-0.19538483452439104,B
솜브라,Damage,Gold,all-maps,전체 전장,2026-05-18,48.4,2.7,56.2,-0.4151490081413513,1.308332819650179,-1.4238900885232204,-0.17006216469764684,B
시그마,Tank,Gold,all-maps,전체 전장,2026-05-18,52.7,11.4,5.1,1.3948346396796942,2.517696472610991,0.5856847960798387,0.9384681233844799,S
시메트라,Damage,Gold,all-maps,전체 전장,2026-05-18,53.5,3.5,5.0,1.7315757834603525,1.5040773967762742,-1.0986253221919358,0.5985966292226168,S
시에라,Damage,Gold,all-maps,전체 전장,2026-05-18,50.9,19.3,25.4,0.6371670661732091,3.0106208860477417,1.404767227427134,1.0667464906708493,S
아나,Support,Gold,all-maps,전체 전장,2026-05-18,50.3,50.4,13.3,0.38461120833771395,3.9396381724611196,2.9484962799480354,1.2942019060709908,S
안란,Damage,Gold,all-maps,전체 전장,2026-05-18,52.5,11.5,10.8,1.3106493537345283,2.5257286443082556,0.599031691756854,1.0180978961266234,S
